timestamp,iteration,run_mode,frequency_combination,frequencies,frequency_index,num_cores,cores_str,input_arg,application_id,benchmark,variant,time_elapsed,total_energy_consumption,branch_misses,cache_misses,core_combination,platform,avg_temp_before,avg_temp_after,thermal_zone_before0,thermal_zone_before1,thermal_zone_before10,thermal_zone_before11,thermal_zone_before12,thermal_zone_before13,thermal_zone_before14,thermal_zone_before15,thermal_zone_before16,thermal_zone_before17,thermal_zone_before18,thermal_zone_before19,thermal_zone_before2,thermal_zone_before20,thermal_zone_before21,thermal_zone_before22,thermal_zone_before23,thermal_zone_before24,thermal_zone_before25,thermal_zone_before26,thermal_zone_before27,thermal_zone_before28,thermal_zone_before29,thermal_zone_before3,thermal_zone_before30,thermal_zone_before31,thermal_zone_before32,thermal_zone_before33,thermal_zone_before34,thermal_zone_before35,thermal_zone_before4,thermal_zone_before5,thermal_zone_before6,thermal_zone_before7,thermal_zone_before8,thermal_zone_before9,frequencies_read,cores,energy_batt_j,power_batt_w,energy_usb_j,power_usb_w,energy_wls_j,power_wls_w,energy_hwmon33_j,power_hwmon33_w,energy_hwmon34_j,power_hwmon34_w,thermal_zone0,thermal_zone0_type,thermal_zone1,thermal_zone1_type,thermal_zone10,thermal_zone10_type,thermal_zone11,thermal_zone11_type,thermal_zone12,thermal_zone12_type,thermal_zone13,thermal_zone13_type,thermal_zone14,thermal_zone14_type,thermal_zone15,thermal_zone15_type,thermal_zone16,thermal_zone16_type,thermal_zone17,thermal_zone17_type,thermal_zone18,thermal_zone18_type,thermal_zone19,thermal_zone19_type,thermal_zone2,thermal_zone2_type,thermal_zone20,thermal_zone20_type,thermal_zone21,thermal_zone21_type,thermal_zone22,thermal_zone22_type,thermal_zone23,thermal_zone23_type,thermal_zone24,thermal_zone24_type,thermal_zone25,thermal_zone25_type,thermal_zone26,thermal_zone26_type,thermal_zone27,thermal_zone27_type,thermal_zone28,thermal_zone28_type,thermal_zone29,thermal_zone29_type,thermal_zone3,thermal_zone3_type,thermal_zone30,thermal_zone30_type,thermal_zone31,thermal_zone31_type,thermal_zone32,thermal_zone32_type,thermal_zone33,thermal_zone33_type,thermal_zone34,thermal_zone34_type,thermal_zone35,thermal_zone35_type,thermal_zone4,thermal_zone4_type,thermal_zone5,thermal_zone5_type,thermal_zone6,thermal_zone6_type,thermal_zone7,thermal_zone7_type,thermal_zone8,thermal_zone8_type,thermal_zone9,thermal_zone9_type,cycles,cache_references,branch_instructions,task_clock,context_switches,minor_faults,major_faults,branches,instructions,page_faults,cpu_clock,user,sys
1759348521.4308853,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,508,11,strassen,bin-omp-tasks,0.402191668,383.34951630553775,946803,769583,1,RUBIKPi,37.613638888888886,38.60658333333333,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,0.38333968576960453,0.735086236368,0.0,0.0,0.0,0.0,382.96617661976813,734.37,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.0,cpuss1-thermal,42.8,cpu4-thermal,42.4,cpu5-thermal,42.8,cpu6-thermal,42.4,cpu7-thermal,44.0,cpu8-thermal,42.8,cpu9-thermal,43.2,cpu10-thermal,43.6,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,43.2,gpuss0-thermal,43.2,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,43.6,video-thermal,44.4,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.8,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.6,camera0-thermal,40.279,xo-thermal,41.922,quiet-thermal,41.436,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,43.6,cpu0-thermal,43.6,cpu1-thermal,43.2,cpu2-thermal,43.2,cpu3-thermal,115452111,22233242,13753597,386.71,25,4855,0,13753597,72152355,4855,386.46,0.08251,0.314782
1759348661.0095541,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,small.input,12,uts,bin-omp-tasks,138.246717671,85559.39239363898,44274611,26538847,1,RUBIKPi,37.613638888888886,38.361222222222224,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,83.96933213452465,0.503041878054,0.0,0.0,0.0,0.0,85475.42306150445,503.75,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,43.2,cpuss0-thermal,44.0,cpuss1-thermal,42.8,cpu4-thermal,41.6,cpu5-thermal,42.8,cpu6-thermal,42.0,cpu7-thermal,43.2,cpu8-thermal,42.8,cpu9-thermal,43.2,cpu10-thermal,43.2,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.2,aoss1-thermal,42.8,gpuss0-thermal,42.8,gpuss1-thermal,42.8,nspss0-thermal,42.8,nspss1-thermal,42.8,video-thermal,43.2,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.2,camera0-thermal,40.343,xo-thermal,41.922,quiet-thermal,41.339,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,42.8,aoss0-thermal,43.2,cpu0-thermal,43.6,cpu1-thermal,42.8,cpu2-thermal,43.2,cpu3-thermal,39735584396,6607662061,3149650624,132465.25,179,5431,0,3149650624,58817139998,5432,132462.89,131.010473,0.330781
1759348662.436852,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,13,gemm,no-variation,0.075263978,0.001611626792504391,25332,22675,1,RUBIKPi,37.613638888888886,38.639666666666656,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,1.6061549921836854e-06,0.748522478704,0.0,0.0,0.0,0.0,0.0016100206375122073,750.3240000000001,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.4,cpuss1-thermal,43.2,cpu4-thermal,42.8,cpu5-thermal,43.6,cpu6-thermal,42.8,cpu7-thermal,43.6,cpu8-thermal,43.2,cpu9-thermal,43.6,cpu10-thermal,43.6,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,42.8,gpuss0-thermal,43.2,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,43.2,video-thermal,44.0,ddr-thermal,42.8,mdmss0-thermal,42.0,mdmss1-thermal,42.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.2,camera0-thermal,40.343,xo-thermal,41.934,quiet-thermal,41.351,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,43.6,cpu0-thermal,43.6,cpu1-thermal,43.6,cpu2-thermal,43.6,cpu3-thermal,20695109,4855407,4628390,69.02,0,595,0,4628390,23198422,595,69.02,0.064065,0.011302
1759348663.7635536,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,14,gemver,no-variation,0.075704971,0.004130033228716461,25651,22714,1,RUBIKPi,37.613638888888886,38.651888888888884,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,4.1177013727104665e-06,0.595547977185,0.0,0.0,0.0,0.0,0.00412591552734375,596.736,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.0,cpuss1-thermal,43.2,cpu4-thermal,42.4,cpu5-thermal,43.2,cpu6-thermal,42.8,cpu7-thermal,43.6,cpu8-thermal,43.2,cpu9-thermal,43.6,cpu10-thermal,44.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,42.8,gpuss0-thermal,43.2,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,43.2,video-thermal,44.0,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.2,camera0-thermal,40.343,xo-thermal,41.941,quiet-thermal,41.384,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,44.0,cpu0-thermal,44.0,cpu1-thermal,43.6,cpu2-thermal,43.6,cpu3-thermal,20732250,4842850,4627867,69.14,0,603,0,4627867,23187183,603,69.14,0.056845,0.018953
1759348664.641018,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,15,gesummv,no-variation,0.075013485,0.3485683267836339,25035,23380,1,RUBIKPi,37.613638888888886,38.73111111111111,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,0.00034889490649765015,0.88581797936,0.0,0.0,0.0,0.0,0.3482194318771363,884.1030000000001,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.4,cpuss1-thermal,42.8,cpu4-thermal,42.4,cpu5-thermal,43.2,cpu6-thermal,42.8,cpu7-thermal,44.0,cpu8-thermal,43.6,cpu9-thermal,44.0,cpu10-thermal,44.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,43.2,gpuss0-thermal,43.2,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,43.2,video-thermal,44.4,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.6,camera0-thermal,40.362,xo-thermal,41.941,quiet-thermal,41.417,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,44.0,cpu0-thermal,44.0,cpu1-thermal,43.6,cpu2-thermal,44.0,cpu3-thermal,20601146,4828539,4618566,68.7,0,599,0,4618566,23138103,599,68.7,0.056432,0.018764
1759348666.1202626,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,16,symm,no-variation,0.075644478,0.009611485572351013,25769,23018,1,RUBIKPi,37.613638888888886,38.53147222222221,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,4.995913995300293e-06,0.634981274368,0.0,0.0,0.0,0.0,0.009606489658355713,1220.986,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,43.6,cpuss0-thermal,44.0,cpuss1-thermal,42.8,cpu4-thermal,42.4,cpu5-thermal,42.8,cpu6-thermal,42.8,cpu7-thermal,43.6,cpu8-thermal,42.8,cpu9-thermal,43.6,cpu10-thermal,43.2,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,42.8,gpuss0-thermal,43.2,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,42.8,video-thermal,43.6,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.2,camera0-thermal,40.375,xo-thermal,41.947,quiet-thermal,41.411,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,43.6,cpu0-thermal,43.6,cpu1-thermal,43.6,cpu2-thermal,43.2,cpu3-thermal,20802830,4860601,4625688,69.38,0,596,0,4625688,23215562,596,69.37,0.063236,0.012541
1759348667.3893225,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,17,syr2k,no-variation,0.075350291,0.004996624801780923,25275,22265,1,RUBIKPi,37.613638888888886,38.632694444444446,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,4.983757164223194e-06,0.696779753631,0.0,0.0,0.0,0.0,0.0049916410446167,697.8820000000001,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.0,cpuss1-thermal,42.8,cpu4-thermal,42.0,cpu5-thermal,43.6,cpu6-thermal,42.8,cpu7-thermal,43.6,cpu8-thermal,42.8,cpu9-thermal,43.6,cpu10-thermal,43.6,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,43.2,gpuss0-thermal,43.2,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,43.6,video-thermal,43.6,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.8,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,44.0,camera0-thermal,40.388,xo-thermal,41.966,quiet-thermal,41.423,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,44.0,cpu0-thermal,43.6,cpu1-thermal,43.2,cpu2-thermal,43.2,cpu3-thermal,20720218,4854408,4625937,69.1,0,597,0,4625937,23228161,597,69.1,0.059616,0.015905
1759348668.064274,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,18,syrk,no-variation,0.075413673,0.007888911132447914,25222,21953,1,RUBIKPi,37.613638888888886,38.5893611111111,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,7.871513002112866e-06,1.138466154166,0.0,0.0,0.0,0.0,0.007881039619445801,1139.844,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,43.6,cpuss0-thermal,44.0,cpuss1-thermal,43.2,cpu4-thermal,42.4,cpu5-thermal,43.2,cpu6-thermal,42.8,cpu7-thermal,44.0,cpu8-thermal,43.2,cpu9-thermal,43.6,cpu10-thermal,43.6,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.2,aoss1-thermal,42.8,gpuss0-thermal,43.2,gpuss1-thermal,42.4,nspss0-thermal,43.2,nspss1-thermal,43.2,video-thermal,43.6,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.4,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.6,camera0-thermal,40.394,xo-thermal,41.973,quiet-thermal,41.45,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,43.6,cpu0-thermal,43.6,cpu1-thermal,43.2,cpu2-thermal,43.6,cpu3-thermal,20624495,4838245,4621352,68.78,0,594,0,4621352,23164275,594,68.78,0.056714,0.018862
1759348669.2991998,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,19,trmm,no-variation,0.075329753,0.0013324378529302675,25091,22088,1,RUBIKPi,37.613638888888886,38.66766666666667,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,1.333574365814209e-06,0.699177037104,0.0,0.0,0.0,0.0,0.0013311042785644532,697.8820000000001,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.0,cpuss1-thermal,43.2,cpu4-thermal,42.4,cpu5-thermal,43.2,cpu6-thermal,42.8,cpu7-thermal,44.4,cpu8-thermal,43.2,cpu9-thermal,43.6,cpu10-thermal,43.6,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,43.2,gpuss0-thermal,43.2,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,43.2,video-thermal,44.0,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.8,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.2,camera0-thermal,40.407,xo-thermal,41.973,quiet-thermal,41.456,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.6,aoss0-thermal,44.0,cpu0-thermal,43.6,cpu1-thermal,43.2,cpu2-thermal,43.2,cpu3-thermal,20647516,4827791,4619835,68.86,0,593,0,4619835,23137158,593,68.86,0.050191,0.024983
1759348670.0120707,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,20,2mm,no-variation,0.075733253,0.0016936381751587095,25436,22538,1,RUBIKPi,37.613638888888886,38.74616666666667,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,1.695244937151909e-06,1.015767517268,0.0,0.0,0.0,0.0,0.0016919429302215577,1013.789,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.4,cpuss1-thermal,43.2,cpu4-thermal,42.4,cpu5-thermal,43.2,cpu6-thermal,42.8,cpu7-thermal,44.4,cpu8-thermal,43.6,cpu9-thermal,44.0,cpu10-thermal,44.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,42.8,gpuss0-thermal,43.2,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,43.6,video-thermal,44.0,ddr-thermal,43.2,mdmss0-thermal,42.4,mdmss1-thermal,42.8,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,43.2,mdmss3-thermal,43.6,camera0-thermal,40.401,xo-thermal,41.986,quiet-thermal,41.475,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,44.0,cpu0-thermal,44.0,cpu1-thermal,43.2,cpu2-thermal,43.2,cpu3-thermal,20758582,4852057,4633864,69.23,0,597,0,4633864,23226004,597,69.23,0.056952,0.018925
1759348671.2687974,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,21,3mm,no-variation,0.075590419,0.00687671590316946,25459,22870,1,RUBIKPi,37.613638888888886,38.62375,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,6.8690823381602765e-06,0.993483431975,0.0,0.0,0.0,0.0,0.006869846820831299,993.594,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.0,cpuss1-thermal,43.2,cpu4-thermal,42.4,cpu5-thermal,42.8,cpu6-thermal,42.8,cpu7-thermal,43.6,cpu8-thermal,43.2,cpu9-thermal,43.2,cpu10-thermal,43.2,cpu11-thermal,0.0,pm8350c-bcl-lvl0,43.6,aoss1-thermal,42.8,gpuss0-thermal,43.6,gpuss1-thermal,43.2,nspss0-thermal,43.2,nspss1-thermal,43.2,video-thermal,43.6,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.8,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,42.8,mdmss3-thermal,43.6,camera0-thermal,40.394,xo-thermal,41.986,quiet-thermal,41.475,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,44.0,cpu0-thermal,43.6,cpu1-thermal,43.6,cpu2-thermal,43.2,cpu3-thermal,20795584,4870383,4643393,69.35,0,598,0,4643393,23280390,598,69.35,0.067791,0.007988
1759348671.9380014,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,22,atax,no-variation,0.074887328,0.006952452799146069,25517,23959,1,RUBIKPi,37.613638888888886,38.68133333333333,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,6.945511166942597e-06,1.078947602576,0.0,0.0,0.0,0.0,0.006945507287979127,1078.9470000000001,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.0,cpuss0-thermal,44.0,cpuss1-thermal,42.8,cpu4-thermal,42.4,cpu5-thermal,43.2,cpu6-thermal,42.4,cpu7-thermal,43.6,cpu8-thermal,43.2,cpu9-thermal,44.0,cpu10-thermal,43.6,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.0,aoss1-thermal,42.8,gpuss0-thermal,43.6,gpuss1-thermal,42.8,nspss0-thermal,43.2,nspss1-thermal,43.2,video-thermal,44.4,ddr-thermal,43.2,mdmss0-thermal,42.0,mdmss1-thermal,42.8,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,43.2,mdmss3-thermal,43.6,camera0-thermal,40.42,xo-thermal,42.006,quiet-thermal,41.502,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.6,aoss0-thermal,44.0,cpu0-thermal,43.6,cpu1-thermal,43.6,cpu2-thermal,42.8,cpu3-thermal,20603689,4831990,4621973,68.71,0,598,0,4621973,23153233,598,68.71,0.056322,0.01875
1759348673.2398577,1,sequential,"[0, 0, 0, 0, 0, 0, 0, 0]","[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",0,1,1,MINI_DATASET,23,bicg,no-variation,0.074799705,0.004017414970160689,25009,22262,1,RUBIKPi,37.613638888888886,38.96830555555556,37.0,37.0,42.4,42.8,41.3,41.3,41.6,41.3,42.4,42.0,42.4,42.0,0.0,42.4,42.0,42.0,41.6,42.0,42.0,42.4,42.0,41.3,42.0,0.0,42.0,42.0,39.833,41.384,40.674,25.0,0.0,41.6,42.0,42.4,42.0,42.0,"[300000, 300000, 300000, 300000, 691200, 691200, 691200, 806400]",1,4.0063092720165254e-06,0.579437207064,0.0,0.0,0.0,0.0,0.004013408660888672,580.464,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,44.4,cpuss0-thermal,45.1,cpuss1-thermal,43.2,cpu4-thermal,42.8,cpu5-thermal,44.4,cpu6-thermal,43.6,cpu7-thermal,44.4,cpu8-thermal,43.2,cpu9-thermal,44.4,cpu10-thermal,44.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,44.0,aoss1-thermal,43.2,gpuss0-thermal,43.2,gpuss1-thermal,43.2,nspss0-thermal,43.2,nspss1-thermal,43.2,video-thermal,44.4,ddr-thermal,43.6,mdmss0-thermal,42.0,mdmss1-thermal,42.8,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,43.2,mdmss3-thermal,44.0,camera0-thermal,40.42,xo-thermal,42.012,quiet-thermal,41.527,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,43.2,aoss0-thermal,44.4,cpu0-thermal,44.8,cpu1-thermal,44.4,cpu2-thermal,43.6,cpu3-thermal,20562438,4834186,4620176,68.58,0,599,0,4620176,23148977,599,68.57,0.056302,0.018729
